time,latitude,longitude,depth,mag,rms,magNst,Distance_to_Nearest_Fault,TimeToNext,year,month,day,hour
2004-04-01 08:35:19.930000+00:00,39.93,40.775,5.0,4.7,1.0618750000000001,13.0,0.022842202053576347,4.1973365740740745,2004,4,1,8
2004-06-12 13:37:54.360000+00:00,38.663,39.826,10.0,4.6,1.18,38.0,0.030642674666233962,72.21012071759259,2004,6,12,13
2004-07-01 22:30:09.320000+00:00,39.766,43.979,5.0,5.1,1.09,23.0,0.04289796623905383,19.369617592592594,2004,7,1,22
2004-07-30 07:14:07.840000+00:00,39.634,43.966,5.0,4.8,1.0618750000000001,36.0,0.018539645047373855,28.363871759259258,2004,7,30,7
2004-07-30 07:16:18.170000+00:00,39.668,43.975,5.0,4.7,1.0618750000000001,12.0,0.05318338687784905,0.0015084490740740742,2004,7,30,7
2004-09-26 21:03:14.840000+00:00,38.611,43.312,12.5,4.6,1.14,7.0,0.02433826053868867,58.574267013888885,2004,9,26,21
2005-01-25 15:24:27.590000+00:00,37.56,43.78,19.4,4.8,1.43,33.0,0.015472398660387533,120.76473090277777,2005,1,25,15
2005-01-25 16:32:54.170000+00:00,37.704,43.726,34.8,4.6,1.27,19.0,0.03550832091181838,0.04752986111111111,2005,1,25,16
2005-01-25 16:44:16.130000+00:00,37.622,43.703,41.2,5.9,1.14,23.0,0.07652757110408108,0.007893055555555556,2005,1,25,16
2005-01-25 17:52:13.230000+00:00,37.791,43.607,11.1,4.6,1.59,19.0,0.040564536335300536,0.04718865740740741,2005,1,25,17
2005-02-02 23:26:54.020000+00:00,37.722,43.849,10.0,4.5,1.19,21.0,0.016939126776698253,8.232416550925926,2005,2,2,23
2005-02-04 00:19:58.500000+00:00,37.567,43.736,9.5,4.5,1.25,38.0,0.012402917642682282,1.0368574074074073,2005,2,4,0
2005-03-12 07:36:12.180000+00:00,39.44,40.978,11.1,5.6,1.13,23.0,0.07277441452587782,36.302936111111116,2005,3,12,7
2005-03-13 03:02:26.130000+00:00,40.339,45.844,10.0,4.6,1.08,46.0,0.07566785343648802,0.8098836805555555,2005,3,13,3
2005-03-14 01:55:55.600000+00:00,39.354,40.89,5.0,5.8,1.0618750000000001,23.0,0.028619998400148366,0.9538133101851852,2005,3,14,1
2005-03-14 04:58:06.570000+00:00,39.428,40.962,10.0,4.6,1.25,70.0,0.05656486257694889,0.12651585648148148,2005,3,14,4
2005-03-23 21:44:53.020000+00:00,39.431,40.925,10.0,5.7,1.13,23.0,0.04961122506046374,9.69914872685185,2005,3,23,21
2005-03-23 23:43:41.330000+00:00,39.39,40.788,5.0,4.6,1.0618750000000001,58.0,0.004361928514893212,0.08250358796296296,2005,3,23,23
2005-04-11 14:50:31.400000+00:00,39.51,49.19,27.7,4.5,1.0618750000000001,6.0,0.07669287541953532,18.629746180555557,2005,4,11,14
2005-06-05 03:44:59.120000+00:00,37.521,43.823,10.0,4.6,1.0,20.0,0.07065100789867282,54.53782083333333,2005,6,5,3
2005-06-06 07:41:28.700000+00:00,39.22,41.08,10.0,5.6,1.0618750000000001,23.0,0.05307208922218785,1.16423125,2005,6,6,7
2005-08-10 08:58:22.060000+00:00,39.152,41.172,20.1,4.5,1.04,18.0,0.1291403849668343,65.05339537037037,2005,8,10,8
2005-09-26 18:57:04+00:00,37.3,47.8,14.0,5.2,1.0618750000000001,23.0,0.107944445844048,47.415763194444445,2005,9,26,18
2005-10-06 17:57:27.310000+00:00,42.842,42.123,11.2,4.5,1.05,58.0,0.02113840966726017,9.958603125,2005,10,6,17
2005-12-10 00:09:50.230000+00:00,39.394,40.946,10.0,5.4,0.84,23.0,0.019347460784515037,64.25859861111111,2005,12,10,0
2006-02-04 01:49:06.810000+00:00,41.201,48.795,41.3,4.5,1.11,34.0,0.05422926889497037,56.06894189814815,2006,2,4,1
2006-02-06 04:08:03.070000+00:00,42.653,43.525,17.0,5.3,1.04,23.0,0.01564690517312909,2.0964844907407407,2006,2,6,4
2006-02-06 09:43:21+00:00,42.875,43.404,9.8,4.5,1.0618750000000001,26.0,0.01392702480269103,0.23284641203703704,2006,2,6,9
2006-05-21 03:48:31+00:00,38.002,42.605,5.0,4.9,1.0618750000000001,106.0,0.15115497349010967,103.75358796296297,2006,5,21,3
2006-07-02 19:39:39+00:00,39.274,40.96,3.0,5.0,1.0618750000000001,23.0,0.05878504894336261,42.66050925925926,2006,7,2,19
2006-09-11 02:23:49.800000+00:00,42.562,48.027,52.3,4.8,0.86,149.0,1.2070048598187146,70.28068055555555,2006,9,11,2
2006-10-12 21:16:52.950000+00:00,43.534,45.572,164.9,4.6,1.15,97.0,0.977041191527256,31.786842013888887,2006,10,12,21
2006-11-01 21:19:45+00:00,39.432,40.654,5.0,4.8,1.0618750000000001,77.0,0.04850443946510232,20.001991319444446,2006,11,1,21
2006-11-05 20:06:41.300000+00:00,37.63,48.92,9.0,4.8,1.0618750000000001,23.0,0.032741440342102794,3.949262731481481,2006,11,5,20
2006-11-23 04:37:34+00:00,39.936,42.654,5.0,4.6,1.0618750000000001,24.0,0.06618817092877054,17.35477662037037,2006,11,23,4
2007-01-11 03:58:35.090000+00:00,42.557,48.51,39.9,4.9,1.03,122.0,1.3145840523251506,48.97292928240741,2007,1,11,3
2007-01-21 07:38:57+00:00,39.592,42.863,3.1,5.2,1.0618750000000001,23.0,0.01525447852938544,10.153031365740741,2007,1,21,7
2007-01-26 08:20:35.990000+00:00,38.418,40.216,5.5,4.9,1.01,23.0,0.06280103502331491,5.02892349537037,2007,1,26,8
2007-02-17 08:45:04.390000+00:00,40.51,42.357,5.0,4.6,1.0618750000000001,24.0,0.07069750966942587,22.01699537037037,2007,2,17,8
2007-03-08 12:35:39.140000+00:00,39.068,40.409,5.0,4.7,1.0618750000000001,47.0,0.024170494268804965,19.160124421296295,2007,3,8,12
2007-03-09 23:24:53.250000+00:00,39.076,40.393,5.0,4.5,1.0618750000000001,33.0,0.027754621109102536,1.4508577546296297,2007,3,9,23
2007-06-30 22:30:35.740000+00:00,42.757,48.283,21.9,4.8,1.09,102.0,1.435593787122944,112.96229733796297,2007,6,30,22
2007-07-11 06:51:14.320000+00:00,38.751,48.598,25.6,5.2,1.24,23.0,0.11558899335091653,10.347668749999999,2007,7,11,6
2007-07-24 13:41:33.880000+00:00,42.01,48.882,66.5,4.7,0.96,58.0,0.8652110069563987,13.284948611111112,2007,7,24,13
2007-08-05 10:52:06.500000+00:00,43.44,45.655,134.3,4.5,0.52,1.0,0.9101592831944063,11.88232199074074,2007,8,5,10
2007-08-23 01:52:23.800000+00:00,40.636,48.518,27.6,4.6,1.09,50.0,0.05094094961266784,17.625200231481482,2007,8,23,1
2007-08-25 22:05:49.600000+00:00,39.282,41.124,10.0,5.3,1.0,23.0,0.026262034182512835,2.8426597222222223,2007,8,25,22
2007-09-21 10:21:21.880000+00:00,37.343,44.272,35.0,4.5,1.34,16.0,0.022801811652707227,26.510790277777776,2007,9,21,10
2007-10-27 04:02:22+00:00,39.318,40.721,5.0,4.5,1.0618750000000001,21.0,0.02563065365057409,35.736806944444446,2007,10,27,4
2007-11-09 09:08:57.130000+00:00,37.291,44.839,28.3,4.7,1.03,28.0,0.15242571773335395,13.21290659722222,2007,11,9,9
2007-12-14 21:56:04.100000+00:00,37.27,47.7,32.7,4.6,1.0618750000000001,36.0,0.016397661785938253,35.532719560185186,2007,12,14,21
2008-03-23 12:11:31.800000+00:00,37.31,48.51,6.0,4.8,1.0618750000000001,58.0,0.04121098166257254,99.59407060185184,2008,3,23,12
2008-08-23 07:29:32.420000+00:00,43.384,47.306,10.0,4.7,1.25,6.0,1.6322113722197282,152.80417384259258,2008,8,23,7
2008-09-02 20:00:50.820000+00:00,38.724,45.794,3.0,5.0,1.22,23.0,0.15640365813484552,10.521740740740741,2008,9,2,20
2008-09-17 12:08:12+00:00,40.01,39.979,5.4,4.8,1.0618750000000001,23.0,0.04762132229133595,14.671772916666665,2008,9,17,12
2008-10-11 09:06:10.770000+00:00,43.372,46.254,16.0,5.8,1.05,23.0,1.0419279541143924,23.873596875,2008,10,11,9
2008-10-11 09:22:01.210000+00:00,43.337,46.192,10.0,5.3,1.04,23.0,0.983379278592452,0.011000462962962964,2008,10,11,9
2008-10-11 12:28:20.930000+00:00,43.279,46.25,10.0,4.6,1.13,42.0,0.9580324094544043,0.1293949074074074,2008,10,11,12
2008-10-13 21:37:22.130000+00:00,43.387,46.249,10.0,4.6,0.98,51.0,1.0530823479505336,2.381263888888889,2008,10,13,21
2008-10-14 15:06:52.970000+00:00,43.392,46.254,36.1,4.6,1.11,71.0,1.0597861772853094,0.7288291666666666,2008,10,14,15
2008-10-20 06:27:52.810000+00:00,43.323,46.149,10.0,4.7,1.24,17.0,0.9532635603887345,5.639581481481482,2008,10,20,6
2008-10-27 20:10:31.620000+00:00,43.318,46.201,29.6,4.5,1.05,11.0,0.970015737792435,7.571282523148149,2008,10,27,20
2009-01-03 04:29:15.910000+00:00,41.802,49.018,10.0,4.5,1.21,5.0,0.6945111145436788,67.34634594907408,2009,1,3,4
2009-05-17 15:03:53.640000+00:00,43.296,46.12,48.1,4.5,0.98,17.0,0.9173045871274175,134.44071446759258,2009,5,17,15
2009-06-04 14:20:03.720000+00:00,40.714,50.592,33.4,4.9,0.85,53.0,0.18077419612662068,17.969561111111112,2009,6,4,14
2009-07-30 07:37:51.720000+00:00,39.588,39.726,10.0,5.0,1.23,23.0,0.004916835555663934,55.72069444444445,2009,7,30,7
2009-09-07 22:41:37.360000+00:00,42.66,43.443,15.0,6.0,0.75,23.0,0.0037979994407932585,39.62761157407407,2009,9,7,22
2009-09-07 22:49:29.450000+00:00,42.62,43.487,10.0,4.8,0.9,49.0,0.009214903730160696,0.005464004629629629,2009,9,7,22
2009-09-07 23:21:03.390000+00:00,42.704,43.42,10.0,4.5,0.79,9.0,0.02451222607857218,0.02192060185185185,2009,9,7,23
2009-09-08 17:50:49.160000+00:00,42.662,43.414,12.1,4.7,1.1,23.0,0.01502892018167581,0.7706686342592594,2009,9,8,17
2009-09-09 08:36:16.860000+00:00,42.538,43.567,9.1,4.6,0.88,8.0,0.046438320281397986,0.6149039351851852,2009,9,9,8
2009-09-12 09:41:21.260000+00:00,42.683,43.431,10.0,4.6,1.17,17.0,0.011610544359133565,3.045189814814815,2009,9,12,9
2010-02-02 10:16:28.810000+00:00,37.926,46.776,10.0,4.6,0.93,23.0,0.04855001724696097,143.02439293981482,2010,2,2,10
2010-03-08 02:32:34.710000+00:00,38.864,39.986,12.0,6.1,0.76,23.0,0.14589802656120143,33.677846064814815,2010,3,8,2
2010-03-08 07:47:41.960000+00:00,38.709,40.051,10.0,5.6,1.08,23.0,0.022048412905437142,0.21883391203703703,2010,3,8,7
2010-03-08 08:11:21+00:00,38.736,40.076,5.1,4.6,1.0618750000000001,4.0,0.0004631134180592127,0.016424074074074074,2010,3,8,8
2010-03-08 09:00:46.400000+00:00,38.761,40.062,5.0,4.9,1.0618750000000001,23.0,0.023395678660812283,0.03432175925925926,2010,3,8,9
2010-03-08 10:14:23.480000+00:00,38.828,40.119,5.0,5.2,1.0618750000000001,63.0,0.09513293857280733,0.05112361111111111,2010,3,8,10
2010-03-08 11:12:10.790000+00:00,38.776,40.143,5.0,5.1,1.0618750000000001,23.0,0.045586778406099475,0.040130902777777776,2010,3,8,11
2010-03-08 15:04:54.010000+00:00,38.677,40.05,10.0,4.9,1.27,23.0,0.050624469841440596,0.16161134259259258,2010,3,8,15
2010-03-24 14:11:31+00:00,38.821,40.138,4.5,5.1,1.0618750000000001,23.0,0.08992787005918047,15.962928125,2010,3,24,14
2010-06-03 04:53:31.650000+00:00,40.679,50.408,45.6,4.5,0.94,20.0,0.0864008660739567,70.61250752314815,2010,6,3,4
2010-10-22 08:00:37.600000+00:00,37.96,49.09,15.0,4.6,1.0618750000000001,21.0,0.21561500739744366,141.12992997685186,2010,10,22,8
2010-10-22 08:34:24.100000+00:00,37.95,49.1,15.0,4.6,1.0618750000000001,18.0,0.2238803251088875,0.02345486111111111,2010,10,22,8
2010-11-06 08:38:05.030000+00:00,43.226,46.193,21.4,4.6,0.96,37.0,0.8842293478306416,15.002557060185184,2010,11,6,8
2011-01-19 09:17:49.750000+00:00,41.961,42.657,10.0,5.2,0.89,23.0,0.06723851980621154,74.02760092592592,2011,1,19,9
2011-02-22 09:11:44+00:00,38.983,42.297,5.0,4.6,1.0618750000000001,23.0,0.1663685971870904,33.99576678240741,2011,2,22,9
2011-02-22 18:15:52.900000+00:00,38.927,42.335,4.8,4.5,1.0618750000000001,21.0,0.2229457215418112,0.37788078703703704,2011,2,22,18
2011-03-04 09:46:28.800000+00:00,37.734,48.606,14.1,4.6,1.0618750000000001,4.0,0.11661172882907626,9.646248842592593,2011,3,4,9
2011-03-14 18:57:10.910000+00:00,38.725,44.112,4.4,4.7,0.92,18.0,0.13193096169097657,10.382431828703703,2011,3,14,18
2011-05-29 11:02:05.540000+00:00,37.414,42.575,11.2,4.5,1.0618750000000001,32.0,0.3888985094641398,75.67007673611111,2011,5,29,11
2011-06-23 07:34:42.740000+00:00,38.578,39.64,6.1,5.2,1.0618750000000001,23.0,0.010509548747675694,24.855986111111115,2011,6,23,7
2011-08-18 11:57:43.070000+00:00,42.606,42.948,10.0,4.8,1.05,23.0,0.0021662967651802536,56.18264270833333,2011,8,18,11
2011-10-23 10:41:23.250000+00:00,38.721,43.508,18.0,7.1,0.93,23.0,0.11643503598573406,65.94699282407407,2011,10,23,10
2011-10-23 10:48:17.420000+00:00,38.751,43.595,9.0,5.6,1.0618750000000001,61.0,0.15050154022134965,0.00479363425925926,2011,10,23,10
2011-10-23 10:52:05+00:00,38.764,43.252,7.1,4.8,1.0618750000000001,46.0,0.18325542444673054,0.002634027777777778,2011,10,23,10
2011-10-23 10:56:49+00:00,38.814,43.446,5.0,5.6,1.0618750000000001,207.0,0.2016002692458517,0.003287037037037037,2011,10,23,10
2011-10-23 11:00:14.310000+00:00,38.593,43.516,10.0,4.6,1.21,4.0,0.01124065877328937,0.002376273148148148,2011,10,23,11
2011-10-23 11:00:29.140000+00:00,38.603,43.101,10.0,5.2,1.15,14.0,0.06827766935096817,0.0001716435185185185,2011,10,23,11
2011-10-23 11:07:33.720000+00:00,38.56,43.284,10.0,4.5,0.97,16.0,0.0232372650280955,0.00491412037037037,2011,10,23,11
2011-10-23 11:10:47.050000+00:00,38.325,42.607,10.0,5.0,1.34,21.0,0.16671909609442467,0.002237615740740741,2011,10,23,11
2011-10-23 11:16:26.870000+00:00,38.741,43.341,10.0,4.7,1.28,21.0,0.1432879266507853,0.003933101851851852,2011,10,23,11
2011-10-23 11:19:04.510000+00:00,38.694,43.571,11.4,4.5,1.19,22.0,0.08913998883217332,0.0018245370370370368,2011,10,23,11
2011-10-23 11:32:41.220000+00:00,38.809,43.3,5.0,5.7,1.0618750000000001,285.0,0.21892929071010533,0.009452662037037037,2011,10,23,11
2011-10-23 12:03:10+00:00,38.701,43.141,7.0,4.7,1.0618750000000001,26.0,0.15992520479899544,0.021166435185185184,2011,10,23,12
2011-10-23 12:13:07.830000+00:00,38.786,43.163,5.0,4.5,1.0618750000000001,42.0,0.22248695496590545,0.0069193287037037044,2011,10,23,12
2011-10-23 12:42:09.690000+00:00,38.729,43.192,5.0,4.8,1.0618750000000001,55.0,0.1589527009207441,0.020160416666666667,2011,10,23,12
2011-10-23 12:56:49.020000+00:00,38.759,43.338,7.2,4.5,1.0618750000000001,38.0,0.16152266251210587,0.010177430555555556,2011,10,23,12
2011-10-23 15:24:31.030000+00:00,38.488,43.256,15.9,4.8,1.03,54.0,0.09094286197132953,0.10256956018518519,2011,10,23,15
2011-10-23 15:58:00.280000+00:00,38.66,43.333,18.3,4.6,1.08,39.0,0.06647379980992309,0.023255208333333333,2011,10,23,15
2011-10-23 16:05:10.800000+00:00,38.793,43.585,9.8,4.6,1.07,30.0,0.16819206403914455,0.00498287037037037,2011,10,23,16
2011-10-23 18:10:45.160000+00:00,38.71,43.338,5.0,5.1,1.0618750000000001,23.0,0.11363922223538427,0.08720324074074073,2011,10,23,18
2011-10-23 18:53:48+00:00,38.711,43.336,12.3,4.9,1.0618750000000001,61.0,0.11506891847755367,0.029893981481481483,2011,10,23,18
2011-10-23 19:06:06.480000+00:00,38.787,43.296,5.0,4.8,1.0618750000000001,58.0,0.19874217360636567,0.008547222222222222,2011,10,23,19
2011-10-23 20:45:34.860000+00:00,38.634,43.077,5.0,5.9,1.0618750000000001,23.0,0.08984065556505548,0.06907847222222223,2011,10,23,20
2011-10-23 20:56:37.490000+00:00,38.616,43.084,7.7,4.5,1.14,6.0,0.07496504324382802,0.007669328703703703,2011,10,23,20
2011-10-23 22:21:30.390000+00:00,38.624,43.067,5.0,4.8,1.0618750000000001,61.0,0.07719817517773073,0.058945601851851846,2011,10,23,22
2011-10-24 04:43:01.410000+00:00,38.651,43.226,5.0,4.7,1.0618750000000001,50.0,0.07439113609833077,0.26494236111111114,2011,10,24,4
2011-10-24 05:54:57.310000+00:00,38.64,43.302,10.0,4.7,0.92,37.0,0.054594451786301665,0.049952546296296294,2011,10,24,5
2011-10-24 08:12:12.340000+00:00,38.851,43.425,4.5,4.5,1.0618750000000001,27.0,0.18252219344218198,0.09531284722222223,2011,10,24,8
2011-10-24 08:28:26.190000+00:00,38.617,43.55,3.6,4.8,1.13,23.0,0.00964885754396337,0.011271412037037038,2011,10,24,8
2011-10-24 08:49:21.130000+00:00,38.667,43.515,7.6,4.8,1.0618750000000001,23.0,0.06198339781748191,0.014524768518518518,2011,10,24,8
2011-10-24 15:28:06.790000+00:00,38.674,43.198,10.6,5.0,1.04,23.0,0.10577004835963626,0.2769173611111111,2011,10,24,15
2011-10-24 23:55:14.380000+00:00,38.736,43.561,5.0,4.6,1.0618750000000001,36.0,0.12913217108450867,0.3521711805555556,2011,10,24,23
2011-10-25 02:33:53.070000+00:00,38.747,43.169,5.0,4.7,1.0618750000000001,12.0,0.18419392804867446,0.11017002314814815,2011,10,25,2
2011-10-25 14:55:08.240000+00:00,38.811,43.623,14.0,5.6,0.91,23.0,0.12769182117806613,0.514758912037037,2011,10,25,14
2011-10-26 02:59:58.160000+00:00,38.803,43.504,10.0,4.5,1.13,15.0,0.18905308397378898,0.5033555555555556,2011,10,26,2
2011-10-26 03:16:18.400000+00:00,38.73,43.3,5.0,4.8,1.0618750000000001,23.0,0.14274291735223624,0.01134537037037037,2011,10,26,3
2011-10-26 23:42:27.290000+00:00,38.699,43.395,5.4,4.5,1.0618750000000001,30.0,0.09687252479934651,0.8514917824074074,2011,10,26,23
2011-10-27 08:04:22.420000+00:00,37.256,43.86,10.0,5.1,0.91,23.0,0.2950871671860949,0.3485547453703704,2011,10,27,8
2011-10-28 08:48:07.360000+00:00,38.649,43.635,5.0,4.6,1.0618750000000001,22.0,0.09448679065879556,1.03038125,2011,10,28,8
2011-10-29 18:45:48.890000+00:00,38.623,43.177,5.0,4.7,1.0618750000000001,54.0,0.08044299304476465,1.4150640046296297,2011,10,29,18
2011-10-29 22:24:21.900000+00:00,38.89,43.56,5.0,5.1,1.0618750000000001,23.0,0.09655761264654115,0.15177094907407407,2011,10,29,22
2011-10-30 01:55:04.670000+00:00,38.729,43.593,5.0,4.5,1.0618750000000001,27.0,0.12898684277475544,0.1463283564814815,2011,10,30,1
2011-11-02 04:34:20.700000+00:00,38.87,43.57,5.0,4.5,1.0618750000000001,29.0,0.11762331364997188,3.110602199074074,2011,11,2,4
2011-11-02 13:24:02.530000+00:00,38.857,43.578,5.0,4.6,1.0618750000000001,24.0,0.1283047697241097,0.36784525462962964,2011,11,2,13
2011-11-05 19:19:16.830000+00:00,38.807,43.542,5.0,4.5,1.26,37.0,0.17935514645528974,3.246693287037037,2011,11,5,19
2011-11-06 02:43:12+00:00,38.924,43.565,5.0,4.8,1.0618750000000001,23.0,0.06370209227332875,0.3082774305555555,2011,11,6,2
2011-11-07 15:53:51.310000+00:00,38.688,43.631,3.8,4.8,1.0618750000000001,29.0,0.11418151167767773,1.549066087962963,2011,11,7,15
2011-11-07 22:14:12.670000+00:00,38.917,43.609,5.0,4.5,1.0618750000000001,17.0,0.06294287469923987,0.2641361111111111,2011,11,7,22
2011-11-08 14:35:34.780000+00:00,38.664,43.651,5.0,4.5,1.0618750000000001,18.0,0.11564020757937099,0.6815059027777778,2011,11,8,14
2011-11-08 19:34:25.380000+00:00,38.8,43.467,5.0,4.5,1.0618750000000001,32.0,0.20070786341808033,0.20753009259259259,2011,11,8,19
2011-11-08 22:05:51.020000+00:00,38.718,43.191,10.0,5.2,0.99,23.0,0.14896312674618686,0.10515787037037036,2011,11,8,22
2011-11-09 19:23:33.240000+00:00,38.429,43.229,5.0,5.6,1.0618750000000001,23.0,0.08355033499429707,0.887294212962963,2011,11,9,19
2011-11-09 19:30:11.330000+00:00,38.42,43.284,4.0,4.8,1.0618750000000001,3.0,0.08298037660853973,0.004607523148148148,2011,11,9,19
2011-11-09 20:45:39.360000+00:00,38.483,43.273,5.0,4.5,1.0618750000000001,19.0,0.09736121763893317,0.05240775462962963,2011,11,9,20
2011-11-09 22:38:18.180000+00:00,38.451,43.208,5.0,4.5,1.0618750000000001,19.0,0.10212208631828604,0.07822708333333334,2011,11,9,22
2011-11-12 18:20:01.640000+00:00,38.634,43.216,5.0,4.6,1.0618750000000001,36.0,0.061940125363127436,2.820641898148148,2011,11,12,18
2011-11-14 16:31:32.210000+00:00,38.658,43.077,4.6,4.5,1.0618750000000001,24.0,0.11261699021370604,1.924659375,2011,11,14,16
2011-11-14 16:47:16.200000+00:00,38.647,43.046,5.0,4.7,1.0618750000000001,33.0,0.0924051532394593,0.010925810185185186,2011,11,14,16
2011-11-14 22:08:15.410000+00:00,38.658,43.17,10.0,5.2,1.22,23.0,0.10851152533256585,0.22290752314814813,2011,11,14,22
2011-11-17 02:37:18.400000+00:00,39.133,41.565,3.8,4.9,1.0618750000000001,45.0,0.04778384201503815,2.186840162037037,2011,11,17,2
2011-11-17 12:38:31.220000+00:00,38.904,43.553,5.0,4.5,1.0618750000000001,10.0,0.08215772976414971,0.41750949074074073,2011,11,17,12
2011-11-18 17:39:40.430000+00:00,38.85,43.878,5.0,4.9,1.0618750000000001,23.0,0.08640641890150459,1.209134375,2011,11,18,17
2011-11-22 03:30:35.800000+00:00,38.611,43.287,2.5,4.6,1.0618750000000001,25.0,0.027055679830977775,3.410363078703704,2011,11,22,3
2011-11-30 00:47:21.760000+00:00,38.474,43.454,4.3,5.4,1.0618750000000001,23.0,0.11060866194293215,7.886643055555555,2011,11,30,0
2011-12-03 01:30:54.610000+00:00,38.868,43.791,5.0,4.7,1.0618750000000001,49.0,0.035021962139735845,3.0302413194444444,2011,12,3,1
2011-12-04 22:15:02.300000+00:00,38.463,43.298,4.2,4.8,1.0618750000000001,23.0,0.12122090286494919,1.8639778935185185,2011,12,4,22
2011-12-06 02:55:59.130000+00:00,38.812,43.67,5.0,4.6,1.0618750000000001,22.0,0.09153230980207765,1.195102199074074,2011,12,6,2
2011-12-06 15:46:27.880000+00:00,37.244,43.713,13.6,4.5,1.0618750000000001,5.0,0.2661622793053117,0.5350549768518519,2011,12,6,15
2011-12-27 19:18:52.780000+00:00,38.888,43.79,5.0,4.7,1.0618750000000001,55.0,0.04800783517214136,21.147510416666666,2011,12,27,19
2012-01-06 00:16:48.900000+00:00,38.7,43.64,5.0,4.5,1.0618750000000001,31.0,0.1290468271946264,9.206899537037037,2012,1,6,0
2012-01-20 09:57:36.970000+00:00,38.695,43.451,5.0,4.7,1.0618750000000001,31.0,0.09763589934920679,14.403334143518519,2012,1,20,9
2012-01-29 04:14:57.560000+00:00,38.823,43.599,5.0,4.5,1.0618750000000001,36.0,0.13795900010550657,8.76204386574074,2012,1,29,4
2012-02-04 20:04:14.590000+00:00,37.695,49.716,45.0,4.8,1.0618750000000001,41.0,0.6042243766471435,6.65922488425926,2012,2,4,20
2012-02-17 09:32:58.050000+00:00,38.696,43.212,4.9,4.7,1.0618750000000001,36.0,0.12147733586969664,12.56161412037037,2012,2,17,9
2012-03-11 08:41:28.810000+00:00,41.481,46.853,10.0,4.5,1.42,14.0,0.1361337608851802,22.96424490740741,2012,3,11,8
2012-03-26 10:35:32.640000+00:00,39.171,42.33,5.0,5.0,1.0618750000000001,23.0,0.021102640911580154,15.07921099537037,2012,3,26,10
2012-04-18 23:30:58.170000+00:00,38.836,43.581,5.0,4.5,1.0618750000000001,25.0,0.1430383689116052,23.538489930555556,2012,4,18,23
2012-04-28 03:17:04.110000+00:00,38.493,40.743,5.0,4.7,1.0618750000000001,101.0,0.02665763622269054,9.157013194444444,2012,4,28,3
2012-05-07 04:40:27.790000+00:00,41.549,46.789,11.0,5.6,0.88,23.0,0.1301678104927326,9.057912962962964,2012,5,7,4
2012-05-07 05:38:03.610000+00:00,41.468,46.752,11.9,4.6,1.0,71.0,0.0603435043397421,0.03999791666666667,2012,5,7,5
2012-05-07 05:40:31.160000+00:00,41.423,46.76,16.6,4.6,1.01,20.0,0.031212984023556968,0.0017077546296296298,2012,5,7,5
2012-05-07 14:15:14.450000+00:00,41.553,46.719,11.9,5.3,0.89,23.0,0.13319984725767509,0.3574454861111111,2012,5,7,14
2012-05-18 14:46:35.790000+00:00,41.576,46.755,14.8,4.9,1.11,45.0,0.12842907034119808,11.021774768518519,2012,5,18,14
2012-05-18 14:47:22.400000+00:00,41.439,46.789,18.1,5.1,0.97,38.0,0.06354041284631251,0.0005394675925925926,2012,5,18,14
2012-06-02 00:32:21.890000+00:00,43.16,46.196,79.7,4.5,0.92,70.0,0.8279086239223494,14.406244097222222,2012,6,2,0
2012-06-14 05:52:53.610000+00:00,37.294,42.325,5.4,5.3,1.0618750000000001,244.0,0.6075165943315848,12.222589351851852,2012,6,14,5
2012-06-24 20:07:20.670000+00:00,38.709,43.645,5.0,4.9,1.0618750000000001,60.0,0.1390154437787411,10.59336875,2012,6,24,20
2012-07-24 22:53:39.560000+00:00,38.685,43.432,5.0,4.5,1.0618750000000001,31.0,0.0860262120980592,30.11549641203704,2012,7,24,22
2012-08-05 20:37:23.800000+00:00,37.421,42.965,17.5,5.0,1.18,49.0,0.2267326496184687,11.905373148148149,2012,8,5,20
2012-08-11 12:23:18.190000+00:00,38.329,46.826,11.0,6.4,1.23,23.0,0.417146459759603,5.656879513888889,2012,8,11,12
2012-08-11 12:30:12+00:00,38.44,46.78,4.0,5.0,1.0618750000000001,2.0,0.46138851151389193,0.0047894675925925926,2012,8,11,12
2012-08-11 12:34:35.900000+00:00,38.389,46.745,12.0,6.2,0.98,23.0,0.43634099754435285,0.003054398148148148,2012,8,11,12
2012-08-11 12:49:14.900000+00:00,38.427,46.703,7.8,4.8,1.0618750000000001,24.0,0.4204244832368864,0.01017361111111111,2012,8,11,12
2012-08-11 13:14:05+00:00,38.342,46.693,4.0,4.8,1.0618750000000001,34.0,0.37284436729203835,0.017246527777777777,2012,8,11,13
2012-08-11 14:25:15.100000+00:00,38.422,46.673,4.0,4.5,1.0618750000000001,10.0,0.40061323755587924,0.049422453703703705,2012,8,11,14
2012-08-11 15:21:14.600000+00:00,38.428,46.789,4.3,4.7,1.0618750000000001,12.0,0.47563562162332357,0.03888310185185185,2012,8,11,15
2012-08-11 15:43:19.200000+00:00,38.436,46.735,9.7,5.0,1.0618750000000001,49.0,0.4407808368168932,0.015331018518518518,2012,8,11,15
2012-08-11 19:52:45.100000+00:00,38.264,46.849,10.0,4.7,1.02,93.0,0.37078015945436105,0.17321643518518517,2012,8,11,19
2012-08-11 22:24:02+00:00,38.482,46.759,4.0,5.1,1.0618750000000001,85.0,0.4149671029816735,0.10505671296296296,2012,8,11,22
